user,items
753,"['chicken', 'yogurt', 'beef', 'bottled beer', 'chocolate', 'liquor', 'cream cheese', 'shopping bags', 'brown bread', 'butter']"
754,"['chicken', 'bottled beer', 'canned beer', 'condensed milk', 'rolls/buns', 'shopping bags', 'UHT-milk', 'pickled vegetables', 'whole milk', 'root vegetables']"
755,"['yogurt', 'rolls/buns', 'liquor', 'shopping bags', 'brown bread', 'butter', 'frozen meals', 'whole milk', 'berries', 'pickled vegetables']"
756,"['chicken', 'yogurt', 'mayonnaise', 'condensed milk', 'rolls/buns', 'shopping bags', 'butter', 'semi-finished bread', 'mustard', 'whole milk']"
757,"['yogurt', 'butter milk', 'bottled beer', 'canned beer', 'rolls/buns', 'frozen meals', 'whole milk', 'pastry', 'fruit/vegetable juice', 'root vegetables']"
758,"['chicken', 'yogurt', 'beef', 'canned beer', 'hard cheese', 'rolls/buns', 'shopping bags', 'berries', 'whole milk', 'coffee']"
759,"['yogurt', 'bottled beer', 'meat', 'condensed milk', 'rolls/buns', 'brown bread', 'whole milk', 'pastry', 'root vegetables', 'chocolate marshmallow']"
760,"['chicken', 'yogurt', 'butter milk', 'canned beer', 'beef', 'chocolate', 'mayonnaise', 'rolls/buns', 'cream cheese', 'shopping bags']"
761,"['beef', 'bottled beer', 'canned beer', 'chocolate', 'rolls/buns', 'whole milk', 'coffee', 'root vegetables', 'cling film/bags']"
762,"['chicken', 'yogurt', 'beef', 'canned beer', 'condensed milk', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'frozen meals']"
763,"['cat food', 'yogurt', 'bottled beer', 'canned beer', 'hard cheese', 'cream cheese', 'salty snack', 'whole milk', 'fruit/vegetable juice', 'salt']"
764,"['chicken', 'yogurt', 'canned beer', 'candy', 'chocolate', 'rolls/buns', 'shopping bags', 'butter', 'frozen meals', 'whole milk']"
765,"['yogurt', 'bottled beer', 'candy', 'liquor', 'rolls/buns', 'UHT-milk', 'whole milk', 'root vegetables', 'salt', 'frankfurter']"
766,"['cat food', 'yogurt', 'beef', 'bottled beer', 'butter milk', 'candy', 'rolls/buns', 'shopping bags', 'brown bread', 'butter']"
767,"['cat food', 'chocolate', 'hard cheese', 'rolls/buns', 'shopping bags', 'dessert', 'brown bread', 'whole milk', 'coffee', 'soft cheese']"
768,"['yogurt', 'hard cheese', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'frozen meals', 'whole milk', 'fruit/vegetable juice', 'root vegetables']"
769,"['candy', 'bottled beer', 'chocolate', 'mayonnaise', 'hard cheese', 'cream cheese', 'UHT-milk', 'butter', 'berries', 'whole milk']"
770,"['yogurt', 'bottled beer', 'hard cheese', 'shopping bags', 'brown bread', 'berries', 'whole milk', 'pastry', 'fruit/vegetable juice']"
771,"['yogurt', 'bottled beer', 'canned beer', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'berries', 'pickled vegetables', 'whole milk']"
772,"['yogurt', 'bottled beer', 'meat', 'rolls/buns', 'liquor', 'shopping bags', 'brown bread', 'butter', 'pickled vegetables', 'whole milk']"
773,"['chicken', 'yogurt', 'bottled beer', 'condensed milk', 'rolls/buns', 'cream cheese', 'hard cheese', 'shopping bags', 'butter', 'frozen meals']"
774,"['butter milk', 'candy', 'beef', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'salty snack', 'UHT-milk', 'fruit/vegetable juice']"
775,"['chicken', 'yogurt', 'canned beer', 'bottled beer', 'chocolate', 'salty snack', 'cling film/bags', 'whole milk', 'detergent', 'fruit/vegetable juice']"
776,"['yogurt', 'beef', 'canned beer', 'candy', 'butter milk', 'chocolate', 'rolls/buns', 'dessert', 'brown bread', 'whole milk']"
777,"['yogurt', 'beef', 'bottled beer', 'canned beer', 'chocolate', 'hard cheese', 'rolls/buns', 'shopping bags', 'butter', 'whole milk']"
778,"['chicken', 'yogurt', 'bottled beer', 'canned beer', 'hard cheese', 'rolls/buns', 'cream cheese', 'brown bread', 'dessert', 'UHT-milk']"
779,"['cat food', 'yogurt', 'hard cheese', 'rolls/buns', 'shopping bags', 'pickled vegetables', 'salty snack', 'butter', 'whole milk', 'mustard']"
780,"['chicken', 'cat food', 'yogurt', 'butter milk', 'canned beer', 'beef', 'meat', 'chocolate', 'hard cheese', 'rolls/buns']"
781,"['chicken', 'yogurt', 'candy', 'meat', 'rolls/buns', 'dessert', 'berries', 'butter', 'whole milk', 'salty snack']"
782,"['yogurt', 'canned beer', 'bottled beer', 'chocolate', 'cream cheese', 'shopping bags', 'UHT-milk', 'dessert', 'frozen meals', 'butter']"
783,"['chicken', 'yogurt', 'beef', 'candy', 'meat', 'bottled beer', 'rolls/buns', 'berries', 'semi-finished bread', 'soft cheese']"
784,"['beef', 'canned beer', 'candy', 'salty snack', 'butter', 'mustard', 'chocolate marshmallow', 'bottled beer', 'meat', 'whole milk']"
785,"['chicken', 'yogurt', 'beef', 'canned beer', 'rolls/buns', 'shopping bags', 'pickled vegetables', 'UHT-milk', 'semi-finished bread', 'whole milk']"
786,"['chicken', 'yogurt', 'mayonnaise', 'cream cheese', 'shopping bags', 'UHT-milk', 'brown bread', 'whole milk', 'coffee', 'soft cheese']"
787,"['chicken', 'cat food', 'yogurt', 'beef', 'bottled beer', 'canned beer', 'flour', 'rolls/buns', 'cream cheese', 'shopping bags']"
788,"['beef', 'canned beer', 'meat', 'rolls/buns', 'shopping bags', 'dessert', 'frozen meals', 'brown bread', 'whole milk', 'pastry']"
789,"['yogurt', 'cat food', 'canned beer', 'rolls/buns', 'shopping bags', 'dessert', 'whole milk', 'pastry', 'root vegetables', 'ham']"
790,"['bottled beer', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'dessert', 'whole milk', 'pastry', 'chocolate marshmallow']"
791,"['chicken', 'canned beer', 'condensed milk', 'rolls/buns', 'liquor', 'brown bread', 'butter', 'salty snack', 'whole milk', 'berries']"
792,"['chicken', 'yogurt', 'cat food', 'mayonnaise', 'hard cheese', 'dessert', 'berries', 'whole milk', 'soft cheese', 'fruit/vegetable juice']"
793,"['butter milk', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'frozen meals', 'salty snack', 'whole milk', 'dessert']"
794,"['yogurt', 'canned beer', 'bottled beer', 'candy', 'chocolate', 'hard cheese', 'rolls/buns', 'cream cheese', 'shopping bags', 'liquor']"
795,"['chicken', 'cat food', 'beef', 'canned beer', 'butter milk', 'rolls/buns', 'shopping bags', 'pickled vegetables', 'butter', 'berries']"
796,"['flour', 'brown bread', 'salty snack', 'butter', 'mustard', 'detergent', 'cat food', 'bottled beer', 'whole milk', 'pastry']"
797,"['yogurt', 'rolls/buns', 'shopping bags', 'pickled vegetables', 'berries', 'butter', 'whole milk', 'dessert', 'detergent', 'pastry']"
798,"['yogurt', 'canned beer', 'condensed milk', 'rolls/buns', 'berries', 'butter', 'whole milk', 'salty snack', 'cake bar', 'fruit/vegetable juice']"
799,"['canned beer', 'candy', 'bottled beer', 'chocolate', 'rolls/buns', 'whole milk', 'coffee', 'fruit/vegetable juice', 'root vegetables', 'chewing gum']"
800,"['canned beer', 'shopping bags', 'dessert', 'butter', 'brown bread', 'whole milk', 'coffee', 'pastry', 'root vegetables', 'frankfurter']"
801,"['cat food', 'yogurt', 'beef', 'candy', 'mayonnaise', 'rolls/buns', 'UHT-milk', 'brown bread', 'salty snack', 'berries']"
802,"['cat food', 'yogurt', 'beef', 'bottled beer', 'meat', 'canned beer', 'chocolate', 'mayonnaise', 'rolls/buns', 'shopping bags']"
803,"['chicken', 'cat food', 'yogurt', 'beef', 'canned beer', 'meat', 'bottled beer', 'chocolate', 'flour', 'rolls/buns']"
804,"['yogurt', 'beef', 'canned beer', 'bottled beer', 'butter milk', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'berries']"
805,"['yogurt', 'canned beer', 'meat', 'chocolate', 'hard cheese', 'rolls/buns', 'shopping bags', 'brown bread', 'dessert', 'whole milk']"
806,"['candy', 'bottled beer', 'flour', 'rolls/buns', 'liquor', 'mayonnaise', 'butter', 'whole milk', 'root vegetables', 'herbs']"
807,"['beef', 'bottled beer', 'chocolate', 'rolls/buns', 'shopping bags', 'UHT-milk', 'frozen meals', 'dessert', 'butter', 'coffee']"
808,"['yogurt', 'beef', 'canned beer', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'frozen meals', 'salty snack', 'whole milk']"
809,"['chicken', 'yogurt', 'beef', 'bottled beer', 'canned beer', 'rolls/buns', 'butter', 'whole milk', 'coffee', 'soft cheese']"
810,"['chicken', 'yogurt', 'cat food', 'beef', 'meat', 'flour', 'rolls/buns', 'shopping bags', 'pickled vegetables', 'butter']"
811,"['yogurt', 'beef', 'bottled beer', 'canned beer', 'chewing gum', 'liquor', 'rolls/buns', 'shopping bags', 'brown bread', 'frozen meals']"
812,"['yogurt', 'meat', 'rolls/buns', 'brown bread', 'frozen meals', 'whole milk', 'coffee', 'pastry', 'fruit/vegetable juice']"
813,"['yogurt', 'beef', 'bottled beer', 'chocolate', 'flour', 'rolls/buns', 'liquor', 'UHT-milk', 'frozen meals', 'salty snack']"
814,"['cat food', 'yogurt', 'bottled beer', 'rolls/buns', 'shopping bags', 'pickled vegetables', 'salty snack', 'UHT-milk', 'whole milk', 'coffee']"
815,"['cat food', 'yogurt', 'meat', 'hard cheese', 'rolls/buns', 'shopping bags', 'dessert', 'frozen meals', 'UHT-milk', 'whole milk']"
816,"['yogurt', 'bottled beer', 'dessert', 'butter', 'mustard', 'soft cheese', 'whole milk', 'coffee', 'root vegetables']"
817,"['yogurt', 'butter milk', 'canned beer', 'rolls/buns', 'shopping bags', 'brown bread', 'butter', 'dessert', 'whole milk', 'coffee']"
818,"['yogurt', 'bottled beer', 'liquor', 'rolls/buns', 'dessert', 'butter', 'whole milk', 'pastry', 'root vegetables', 'onions']"
819,"['yogurt', 'condensed milk', 'rolls/buns', 'shopping bags', 'butter', 'whole milk', 'mustard', 'coffee']"
820,"['yogurt', 'beef', 'butter milk', 'canned beer', 'hard cheese', 'rolls/buns', 'cream cheese', 'flour', 'dessert', 'butter']"
821,"['chicken', 'yogurt', 'beef', 'rolls/buns', 'brown bread', 'butter', 'salty snack', 'whole milk', 'coffee', 'soft cheese']"
822,"['chicken', 'yogurt', 'cat food', 'butter milk', 'bottled beer', 'beef', 'condensed milk', 'rolls/buns', 'mayonnaise', 'shopping bags']"
823,"['beef', 'butter milk', 'meat', 'bottled beer', 'rolls/buns', 'brown bread', 'frozen meals', 'semi-finished bread', 'soft cheese', 'coffee']"
824,"['chicken', 'yogurt', 'cat food', 'beef', 'bottled beer', 'canned beer', 'rolls/buns', 'shopping bags', 'brown bread', 'pickled vegetables']"
825,"['chicken', 'cat food', 'yogurt', 'beef', 'bottled beer', 'butter milk', 'meat', 'rolls/buns', 'cream cheese', 'brown bread']"
826,"['yogurt', 'bottled beer', 'meat', 'chocolate', 'flour', 'rolls/buns', 'condensed milk', 'shopping bags', 'dessert', 'salty snack']"
827,"['yogurt', 'beef', 'canned beer', 'meat', 'chocolate', 'hard cheese', 'rolls/buns', 'shopping bags', 'dessert', 'brown bread']"
828,"['yogurt', 'canned beer', 'meat', 'rolls/buns', 'brown bread', 'UHT-milk', 'pickled vegetables', 'whole milk', 'butter', 'cake bar']"
829,"['yogurt', 'beef', 'bottled beer', 'canned beer', 'chocolate', 'flour', 'rolls/buns', 'liquor', 'cream cheese', 'brown bread']"
830,"['chicken', 'yogurt', 'beef', 'candy', 'bottled beer', 'chocolate', 'flour', 'rolls/buns', 'cream cheese', 'dessert']"
831,"['chicken', 'yogurt', 'butter milk', 'bottled beer', 'canned beer', 'candy', 'chocolate', 'rolls/buns', 'salty snack', 'butter']"
832,"['canned beer', 'candy', 'brown bread', 'butter', 'mustard', 'herbs', 'cling film/bags', 'bottled beer', 'whole milk', 'pastry']"
833,"['chicken', 'yogurt', 'butter milk', 'bottled beer', 'rolls/buns', 'cream cheese', 'dessert', 'frozen meals', 'salty snack', 'whole milk']"
834,"['chicken', 'yogurt', 'bottled beer', 'rolls/buns', 'liquor', 'shopping bags', 'brown bread', 'butter', 'whole milk', 'coffee']"
835,"['chicken', 'yogurt', 'beef', 'bottled beer', 'canned beer', 'chocolate', 'rolls/buns', 'brown bread', 'frozen meals', 'butter']"
836,"['yogurt', 'butter milk', 'rolls/buns', 'cream cheese', 'shopping bags', 'UHT-milk', 'brown bread', 'frozen meals', 'whole milk', 'cake bar']"
837,"['yogurt', 'bottled beer', 'canned beer', 'rolls/buns', 'salty snack', 'frozen meals', 'whole milk', 'coffee', 'berries', 'frankfurter']"
838,"['canned beer', 'meat', 'rolls/buns', 'shopping bags', 'brown bread', 'berries', 'butter', 'whole milk', 'coffee', 'dish cleaner']"
839,"['butter milk', 'brown bread', 'berries', 'UHT-milk', 'whole milk', 'fruit/vegetable juice', 'root vegetables', 'salt']"
840,"['chicken', 'yogurt', 'beef', 'bottled beer', 'candy', 'canned beer', 'rolls/buns', 'brown bread', 'whole milk', 'pastry']"
841,"['yogurt', 'bottled beer', 'chocolate', 'rolls/buns', 'liquor', 'shopping bags', 'berries', 'whole milk', 'detergent', 'pastry']"
842,"['chicken', 'yogurt', 'canned beer', 'candy', 'bottled beer', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'berries']"
843,"['chicken', 'yogurt', 'bottled beer', 'canned beer', 'chocolate', 'flour', 'rolls/buns', 'brown bread', 'butter', 'dessert']"
844,"['yogurt', 'cat food', 'beef', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'frozen meals', 'dessert']"
845,"['chicken', 'yogurt', 'butter milk', 'canned beer', 'candy', 'condensed milk', 'rolls/buns', 'cream cheese', 'brown bread', 'berries']"
846,"['yogurt', 'beef', 'canned fish', 'hard cheese', 'rolls/buns', 'cream cheese', 'shopping bags', 'UHT-milk', 'salty snack', 'frozen meals']"
847,"['yogurt', 'butter milk', 'beef', 'meat', 'chocolate', 'rolls/buns', 'brown bread', 'berries', 'UHT-milk', 'whole milk']"
848,"['yogurt', 'butter milk', 'bottled beer', 'rolls/buns', 'shopping bags', 'dessert', 'berries', 'butter', 'whole milk', 'coffee']"
849,"['yogurt', 'chocolate', 'liquor', 'rolls/buns', 'shopping bags', 'brown bread', 'berries', 'dessert', 'whole milk', 'pastry']"
850,"['yogurt', 'beef', 'bottled beer', 'candy', 'canned beer', 'hard cheese', 'rolls/buns', 'butter', 'berries', 'whole milk']"
851,"['chicken', 'yogurt', 'beef', 'canned beer', 'bottled beer', 'pickled vegetables', 'brown bread', 'frozen meals', 'soft cheese', 'dessert']"
852,"['cat food', 'butter milk', 'bottled beer', 'canned beer', 'beef', 'hard cheese', 'rolls/buns', 'shopping bags', 'brown bread', 'butter']"
853,"['yogurt', 'bottled beer', 'meat', 'canned beer', 'flour', 'rolls/buns', 'whole milk', 'soft cheese', 'pastry', 'root vegetables']"
854,"['chicken', 'condensed milk', 'rolls/buns', 'cream cheese', 'butter', 'whole milk', 'coffee', 'cake bar', 'pastry']"
855,"['cat food', 'yogurt', 'bottled beer', 'canned beer', 'condensed milk', 'rolls/buns', 'shopping bags', 'dessert', 'berries', 'whole milk']"
856,"['beef', 'butter', 'chewing gum', 'cat food', 'meat', 'condensed milk', 'whole milk', 'soft cheese', 'pastry', 'onions']"
857,"['yogurt', 'beef', 'chocolate', 'rolls/buns', 'liquor', 'brown bread', 'butter', 'berries', 'whole milk', 'dish cleaner']"
858,"['beef', 'bottled beer', 'candy', 'canned beer', 'chocolate', 'hard cheese', 'berries', 'whole milk', 'detergent', 'pastry']"
859,"['chicken', 'beef', 'bottled beer', 'canned beer', 'meat', 'hard cheese', 'rolls/buns', 'shopping bags', 'UHT-milk', 'brown bread']"
860,"['chicken', 'beef', 'canned beer', 'candy', 'rolls/buns', 'shopping bags', 'brown bread', 'butter', 'salty snack', 'whole milk']"
861,"['yogurt', 'beef', 'bottled beer', 'canned beer', 'hard cheese', 'rolls/buns', 'shopping bags', 'brown bread', 'salty snack', 'butter']"
862,"['yogurt', 'canned beer', 'bottled beer', 'rolls/buns', 'shopping bags', 'dessert', 'UHT-milk', 'whole milk', 'coffee', 'dish cleaner']"
863,"['yogurt', 'cat food', 'beef', 'meat', 'chocolate', 'rolls/buns', 'cream cheese', 'shopping bags', 'dessert', 'frozen meals']"
864,"['yogurt', 'cat food', 'beef', 'butter milk', 'bottled beer', 'chocolate', 'rolls/buns', 'shopping bags', 'dessert', 'semi-finished bread']"
865,"['chicken', 'cat food', 'beef', 'candy', 'canned beer', 'meat', 'rolls/buns', 'cream cheese', 'shopping bags', 'dessert']"
866,"['yogurt', 'canned beer', 'rolls/buns', 'shopping bags', 'soft cheese', 'coffee', 'detergent', 'fruit/vegetable juice', 'frankfurter']"
867,"['chicken', 'butter milk', 'bottled beer', 'meat', 'canned beer', 'rolls/buns', 'shopping bags', 'brown bread', 'salty snack', 'dessert']"
868,"['yogurt', 'candy', 'bottled beer', 'canned beer', 'chocolate', 'rolls/buns', 'cream cheese', 'liquor', 'UHT-milk', 'dessert']"
869,"['yogurt', 'beef', 'canned beer', 'bottled beer', 'chocolate', 'shopping bags', 'brown bread', 'butter', 'dessert', 'whole milk']"
870,"['chicken', 'yogurt', 'bottled beer', 'rolls/buns', 'frozen meals', 'butter', 'whole milk', 'pastry', 'fruit/vegetable juice', 'frankfurter']"
871,"['yogurt', 'canned beer', 'bottled beer', 'shopping bags', 'brown bread', 'whole milk', 'root vegetables', 'dog food']"
872,"['yogurt', 'candy', 'bottled beer', 'chocolate', 'hard cheese', 'rolls/buns', 'butter', 'semi-finished bread', 'whole milk', 'coffee']"
873,"['chicken', 'yogurt', 'beef', 'butter milk', 'bottled beer', 'rolls/buns', 'cream cheese', 'berries', 'frozen meals', 'whole milk']"
874,"['yogurt', 'beef', 'canned beer', 'candy', 'chocolate', 'liquor', 'cream cheese', 'shopping bags', 'UHT-milk', 'frozen meals']"
875,"['chicken', 'rolls/buns', 'brown bread', 'frozen meals', 'salty snack', 'whole milk', 'coffee', 'pastry', 'root vegetables', 'canned fish']"
876,"['canned beer', 'rolls/buns', 'frozen meals', 'cake bar', 'fruit/vegetable juice']"
877,"['canned beer', 'meat', 'flour', 'rolls/buns', 'shopping bags', 'whole milk', 'dish cleaner', 'root vegetables']"
878,"['chicken', 'yogurt', 'beef', 'bottled beer', 'chocolate', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'whole milk']"
879,"['canned beer', 'bottled beer', 'chocolate', 'rolls/buns', 'whole milk', 'coffee', 'root vegetables', 'dog food', 'ham', 'onions']"
880,"['bottled beer', 'rolls/buns', 'shopping bags', 'dessert', 'butter', 'salty snack', 'coffee', 'fruit/vegetable juice', 'root vegetables', 'canned fish']"
881,"['yogurt', 'shopping bags', 'dessert', 'whole milk', 'coffee', 'pastry', 'root vegetables']"
882,"['yogurt', 'cat food', 'beef', 'bottled beer', 'canned beer', 'liquor', 'rolls/buns', 'dessert', 'frozen meals', 'semi-finished bread']"
883,"['beef', 'canned beer', 'butter', 'berries', 'mustard', 'detergent', 'chewing gum', 'cat food', 'whole milk', 'pastry']"
884,"['yogurt', 'butter milk', 'bottled beer', 'candy', 'rolls/buns', 'brown bread', 'UHT-milk', 'whole milk', 'fruit/vegetable juice', 'root vegetables']"
885,"['yogurt', 'bottled beer', 'candy', 'canned beer', 'condensed milk', 'rolls/buns', 'shopping bags', 'dessert', 'UHT-milk', 'brown bread']"
886,"['yogurt', 'brown bread', 'UHT-milk', 'whole milk', 'coffee', 'pastry', 'fruit/vegetable juice']"
887,"['chicken', 'yogurt', 'candy', 'chocolate', 'rolls/buns', 'dessert', 'semi-finished bread', 'whole milk', 'coffee', 'detergent']"
888,"['yogurt', 'canned beer', 'bottled beer', 'rolls/buns', 'cream cheese', 'UHT-milk', 'frozen meals', 'whole milk', 'coffee', 'soft cheese']"
889,"['chicken', 'yogurt', 'canned beer', 'cream cheese', 'pastry', 'frankfurter']"
890,"['yogurt', 'beef', 'bottled beer', 'meat', 'chocolate', 'mayonnaise', 'dessert', 'berries', 'whole milk', 'coffee']"
891,"['yogurt', 'beef', 'bottled beer', 'canned beer', 'chocolate', 'mayonnaise', 'rolls/buns', 'hard cheese', 'brown bread', 'whole milk']"
892,"['rolls/buns', 'shopping bags', 'brown bread', 'salty snack', 'frozen meals', 'UHT-milk', 'coffee', 'cake bar', 'semi-finished bread', 'whole milk']"
893,"['chicken', 'yogurt', 'beef', 'canned beer', 'bottled beer', 'candy', 'brown bread']"
894,"['beef', 'butter', 'detergent', 'dish cleaner', 'chocolate marshmallow', 'cat food', 'bottled beer', 'meat', 'whole milk', 'soft cheese']"
895,"['chicken', 'yogurt', 'cat food', 'butter milk', 'bottled beer', 'meat', 'canned beer', 'rolls/buns', 'brown bread', 'butter']"
896,"['chicken', 'yogurt', 'canned beer', 'brown bread', 'butter', 'semi-finished bread', 'whole milk', 'cake bar', 'fruit/vegetable juice', 'pet care']"
897,"['chicken', 'yogurt', 'beef', 'canned beer', 'candy', 'rolls/buns', 'shopping bags', 'dessert', 'semi-finished bread', 'whole milk']"
898,"['yogurt', 'beef', 'condensed milk', 'rolls/buns', 'hard cheese', 'shopping bags', 'butter', 'whole milk', 'soft cheese', 'detergent']"
899,"['yogurt', 'canned beer', 'chocolate', 'flour', 'rolls/buns', 'shopping bags', 'berries', 'whole milk', 'coffee', 'frankfurter']"
900,"['beef', 'canned beer', 'meat', 'candy', 'rolls/buns', 'UHT-milk', 'whole milk', 'coffee', 'cake bar']"
901,"['cat food', 'yogurt', 'beef', 'bottled beer', 'mayonnaise', 'rolls/buns', 'cream cheese', 'shopping bags', 'pickled vegetables', 'berries']"
902,"['chicken', 'yogurt', 'beef', 'bottled beer', 'candy', 'chocolate', 'rolls/buns', 'cream cheese', 'shopping bags', 'butter']"
903,"['yogurt', 'butter milk', 'candy', 'bottled beer', 'hard cheese', 'brown bread', 'frozen meals', 'salty snack', 'whole milk', 'soft cheese']"
904,"['chicken', 'yogurt', 'bottled beer', 'meat', 'candy', 'hard cheese', 'rolls/buns', 'cream cheese', 'flour', 'berries']"
905,"['yogurt', 'bottled beer', 'meat', 'canned beer', 'rolls/buns', 'cream cheese', 'brown bread', 'dessert', 'semi-finished bread', 'whole milk']"
906,"['yogurt', 'beef', 'candy', 'canned beer', 'chocolate', 'whole milk', 'coffee', 'root vegetables', 'pet care', 'herbs']"
907,"['yogurt', 'beef', 'canned beer', 'shopping bags', 'dessert', 'frozen meals', 'berries', 'whole milk', 'coffee', 'pastry']"
908,"['chicken', 'cat food', 'yogurt', 'beef', 'bottled beer', 'flour', 'cream cheese', 'dessert', 'whole milk', 'detergent']"
909,"['yogurt', 'beef', 'candy', 'flour', 'rolls/buns', 'cream cheese', 'shopping bags', 'pickled vegetables', 'dessert', 'salty snack']"
910,"['chicken', 'yogurt', 'bottled beer', 'hard cheese', 'pickled vegetables', 'UHT-milk', 'coffee', 'pastry', 'root vegetables', 'dog food']"
911,"['chicken', 'cat food', 'canned beer', 'flour', 'rolls/buns', 'shopping bags', 'UHT-milk', 'dessert', 'whole milk']"
912,"['yogurt', 'canned beer', 'bottled beer', 'meat', 'hard cheese', 'rolls/buns', 'shopping bags', 'brown bread', 'dessert', 'semi-finished bread']"
913,"['chicken', 'yogurt', 'beef', 'bottled beer', 'meat', 'rolls/buns', 'shopping bags', 'butter', 'whole milk', 'detergent']"
914,"['chicken', 'beef', 'shopping bags', 'butter', 'whole milk', 'coffee', 'pastry', 'salt', 'ham', 'onions']"
915,"['yogurt', 'cat food', 'beef', 'bottled beer', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'dessert', 'salty snack']"
916,"['yogurt', 'beef', 'chocolate', 'rolls/buns', 'cream cheese', 'shopping bags', 'salty snack', 'frozen meals', 'semi-finished bread', 'berries']"
917,"['chicken', 'yogurt', 'beef', 'bottled beer', 'canned beer', 'chocolate', 'shopping bags', 'UHT-milk', 'berries', 'brown bread']"
918,"['chicken', 'yogurt', 'canned beer', 'hard cheese', 'rolls/buns', 'shopping bags', 'brown bread', 'butter', 'whole milk', 'soft cheese']"
919,"['beef', 'dessert', 'semi-finished bread', 'whole milk', 'coffee', 'pastry', 'fruit/vegetable juice', 'root vegetables', 'ham']"
920,"['yogurt', 'butter milk', 'candy', 'beef', 'chocolate', 'hard cheese', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread']"
921,"['yogurt', 'beef', 'bottled beer', 'chocolate', 'rolls/buns', 'cream cheese', 'shopping bags', 'dessert', 'butter', 'UHT-milk']"
922,"['chicken', 'yogurt', 'cream cheese', 'whole milk', 'dish cleaner', 'canned fish']"
923,"['yogurt', 'butter milk', 'canned beer', 'chocolate', 'rolls/buns', 'dessert', 'frozen meals', 'brown bread', 'whole milk', 'pastry']"
924,"['yogurt', 'canned beer', 'bottled beer', 'rolls/buns', 'whole milk', 'root vegetables', 'cling film/bags']"
925,"['yogurt', 'candy', 'bottled beer', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'butter', 'UHT-milk', 'mustard']"
926,"['chicken', 'yogurt', 'canned beer', 'candy', 'flour', 'rolls/buns', 'liquor', 'shopping bags', 'berries', 'butter']"
927,"['yogurt', 'cat food', 'candy', 'bottled beer', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'pickled vegetables', 'berries']"
928,"['bottled beer', 'canned beer', 'candy', 'liquor', 'shopping bags', 'dessert', 'cling film/bags', 'onions', 'chewing gum']"
929,"['bottled beer', 'meat', 'canned beer', 'hard cheese', 'shopping bags', 'brown bread', 'berries', 'whole milk', 'root vegetables', 'pet care']"
930,"['yogurt', 'bottled beer', 'chocolate', 'flour', 'condensed milk', 'cream cheese', 'root vegetables', 'salty snack', 'butter', 'mustard']"
931,"['chicken', 'yogurt', 'bottled beer', 'shopping bags', 'dessert', 'butter', 'berries', 'whole milk', 'coffee', 'salty snack']"
932,"['yogurt', 'bottled beer', 'meat', 'canned beer', 'chocolate', 'hard cheese', 'shopping bags', 'dessert', 'frozen meals', 'butter']"
933,"['beef', 'canned beer', 'chocolate', 'rolls/buns', 'liquor', 'shopping bags', 'brown bread', 'salty snack', 'frozen meals', 'whole milk']"
934,"['butter milk', 'beef', 'canned beer', 'candy', 'chocolate', 'bottled beer', 'rolls/buns', 'shopping bags', 'brown bread', 'frozen meals']"
935,"['chicken', 'chocolate', 'rolls/buns', 'shopping bags', 'frozen meals', 'whole milk', 'pastry', 'fruit/vegetable juice', 'root vegetables']"
936,"['yogurt', 'beef', 'canned beer', 'bottled beer', 'candy', 'chocolate', 'flour', 'rolls/buns', 'shopping bags', 'berries']"
937,"['yogurt', 'butter milk', 'bottled beer', 'rolls/buns', 'shopping bags', 'brown bread', 'whole milk', 'coffee', 'root vegetables', 'frankfurter']"
938,"['candy', 'canned beer', 'brown bread', 'butter', 'mustard', 'chewing gum', 'cat food', 'bottled beer', 'meat', 'whole milk']"
939,"['chicken', 'yogurt', 'beef', 'bottled beer', 'rolls/buns', 'shopping bags', 'whole milk', 'mustard', 'pastry', 'fruit/vegetable juice']"
940,"['chicken', 'butter milk', 'canned beer', 'rolls/buns', 'shopping bags', 'whole milk', 'soft cheese', 'pastry']"
941,"['chicken', 'yogurt', 'butter milk', 'bottled beer', 'canned beer', 'candy', 'chocolate', 'rolls/buns', 'cream cheese', 'pickled vegetables']"
942,"['yogurt', 'bottled beer', 'canned beer', 'flour', 'brown bread', 'UHT-milk', 'whole milk', 'coffee', 'detergent', 'pastry']"
943,"['yogurt', 'rolls/buns', 'dessert', 'butter', 'whole milk', 'mustard', 'pastry', 'fruit/vegetable juice', 'root vegetables', 'frankfurter']"
